Дюймовочка,2000;
Дядовата Янкова приказка,No data;
Дядюшка Фистус, или Секретные агенты из Волшебной страны,1993;
Дядюшка Шорох и шуршавы,1982;
Дядя Митя — Айболит,1987;
Дядя Миша,2000;
Дядя Тумба Магазин,1994;
Дядя Фёдор, пёс и кот. Рисунки К. В. Юдиной.,2011;
Еврейские народные сказки,2015;
Его Величество Нигде,No data;
Една спечелена рубла,1981;
Её Высочество Фрося (с цветными иллюстрациями),No data;
Еж и заяц,No data;
Еж-иглокож, кротиха и лисица,No data;
Ежик,No data;
Ежик в тумане,2003;
Ёжик в тумане (иллюстр. Ф.Ярбусовой),2006;
Ёжик Ёжка и крот Антошка,1982;
Ёжик Макс,2010;
Ежова шубка,No data;
Ежонок Эмили, или Корона для умницы,2015;
Елена Премудрая,No data;
Елена Премудрая (др. вар.),No data;
Ёлка,No data;
Ёлка,2000;
Елка,No data;
Емеля-охотник,1962;
Еня и Еля. Знакомство с феей Грамотности,2014;
Еня и Еля. Олимпиада в Волшебном лесу,2014;
Еня и Еля. Чудесные истории,2014;
Есть же разница!,No data;
Жаба,No data;
Жаба-оборотень,No data;
Жабжабыч метит в президенты,No data;
Жадная хозяйка,No data;
Жадность до добра не доводит,No data;
Жадный богатей,No data;
Жадный Канчуга,1988;
Железная птица,2015;
Желтая Книга фей,1998;
Жёлтый аист,1987;
Желтый аист,No data;
Жёлтый аист и Гора солнца,1954;
Желтый туман,2001;
Желудёк,1985;
Желудёк,1985;
Желудёк. Сказка,1967;
Жемчуг Лутры,2004;
Жемчужина Адальмины,2004;
Жемчужина Халиотиса,No data;
